month,lat_bin,lon_bin,n,power_MW
8,42.5,-121.0,23,26160.436
8,42.5,-120.5,16,22044.334
8,42.5,-120.0,11,7175.919
8,42.5,-119.5,2,4097.5815
8,42.5,-117.0,1,140.07892
8,42.5,-114.5,2,337.62573
8,42.5,-114.0,1,140.9568
8,42.5,-107.0,11,4291.5977
8,42.5,-105.5,1,71.46474
8,42.5,-104.0,3,507.7176
8,42.5,-97.5,1,34.438946
8,42.5,-96.0,1,33.338818
8,42.5,-88.0,1,25.82938
8,42.5,-83.0,2,113.99086
8,42.5,-79.0,1,35.190765
8,42.5,-73.5,1,25.950178
8,43.0,-123.0,4,753.06116
8,43.0,-122.5,6,1867.7484
8,43.0,-122.0,1,279.9385
8,43.0,-118.5,2,488.07812
8,43.0,-118.0,1,112.3634
8,43.0,-116.0,1,128.45483
8,43.0,-115.5,3,1035.4263
8,43.0,-112.0,3,612.4407
8,43.0,-110.0,1,333.21158
8,43.0,-109.5,2,1554.3694
8,43.0,-105.0,2,190.22021
8,43.0,-104.5,1,46.797165
8,43.0,-103.0,4,489.67477
8,43.0,-98.0,1,44.973495
8,43.0,-81.5,1,29.326035
8,43.0,-80.0,2,88.43099
8,43.0,-77.5,1,39.39988
8,43.0,-77.0,1,28.284927
8,43.0,-75.0,1,62.384167
8,43.0,-73.5,3,78.07947
8,43.0,-72.5,1,26.61317
8,43.5,-122.5,13,6746.632
8,43.5,-122.0,2,861.0334
8,43.5,-118.5,1,506.45966
8,43.5,-117.0,1,1158.4803
8,43.5,-116.5,1,201.64076
8,43.5,-115.0,3,1178.1
8,43.5,-114.0,9,9747.832
8,43.5,-111.5,2,458.76257
8,43.5,-110.5,1,179.04721
8,43.5,-110.0,23,12485.415
8,43.5,-109.5,1,152.32706
8,43.5,-108.0,10,3585.982
8,43.5,-107.5,6,6577.4263
8,43.5,-105.5,3,405.17432
8,43.5,-105.0,2,1020.6033
8,43.5,-103.0,1,85.51974
8,43.5,-102.5,1,296.81598
8,43.5,-98.0,2,84.23183
8,43.5,-94.0,1,30.473543
8,43.5,-93.0,1,31.2484
8,43.5,-83.5,1,34.070465
8,43.5,-80.5,1,35.62428
8,43.5,-74.5,1,25.98846
8,43.5,-73.5,1,27.636158
8,43.5,-72.5,2,71.11468
8,44.0,-122.5,3,390.97253
8,44.0,-122.0,5,1498.3783
8,44.0,-120.5,3,1416.9886
8,44.0,-120.0,2,539.4302
8,44.0,-119.0,3,1454.9956
8,44.0,-118.5,9,3604.0422
8,44.0,-118.0,17,11461.714
8,44.0,-117.5,3,479.30103
8,44.0,-117.0,1,207.0759
8,44.0,-116.5,11,4421.9277
8,44.0,-116.0,4,1945.0063
8,44.0,-115.5,16,6586.977
8,44.0,-115.0,15,4775.851
8,44.0,-114.5,4,670.90454
8,44.0,-112.0,2,946.4414
8,44.0,-111.5,4,2614.7227
8,44.0,-110.0,2,579.8319
8,44.0,-109.0,2,294.6637
8,44.0,-108.0,1,259.8091
8,44.0,-106.5,9,4430.131
8,44.0,-100.5,1,72.03739
8,44.0,-98.5,1,53.78595
8,44.0,-95.5,1,40.596695
8,44.0,-93.5,2,75.05812
8,44.0,-93.0,1,39.87222
8,44.0,-91.0,1,53.65224
8,44.0,-88.5,2,53.99077
8,44.0,-72.5,1,42.404423
8,44.0,-71.0,2,57.084747
8,44.5,-122.0,4,1020.6371
8,44.5,-121.5,8,6416.884
8,44.5,-120.0,12,10103.752
8,44.5,-119.0,2,285.26147
8,44.5,-118.5,2,520.47864
8,44.5,-116.5,5,2319.6714
8,44.5,-116.0,21,6662.741
8,44.5,-115.5,31,11359.776
8,44.5,-115.0,22,20548.967
8,44.5,-113.5,4,1982.624
8,44.5,-111.5,1,86.89354
8,44.5,-111.0,7,5508.0806
8,44.5,-106.0,7,3070.1257
8,44.5,-105.5,8,2278.5063
8,44.5,-101.0,3,444.04614
8,44.5,-94.5,1,38.40456
8,44.5,-93.5,1,35.527416
8,44.5,-92.0,1,38.949272
8,44.5,-91.5,1,37.865665
8,44.5,-88.0,1,41.183002
8,44.5,-78.5,1,161.66217
8,44.5,-72.5,1,32.88854
8,45.0,-122.0,4,1397.7161
8,45.0,-121.5,1,512.1286
8,45.0,-121.0,1,158.67134
8,45.0,-120.5,12,4118.6943
8,45.0,-117.5,4,1723.7323
8,45.0,-117.0,9,5926.2803
8,45.0,-116.5,1,204.24962
8,45.0,-115.5,28,12561.546
8,45.0,-115.0,11,4413.706
8,45.0,-114.5,26,17572.426
8,45.0,-114.0,8,4575.69
8,45.0,-113.5,32,22843.152
8,45.0,-112.0,10,8142.0933
8,45.0,-111.5,5,868.79297
8,45.0,-111.0,6,1487.961
8,45.0,-108.0,15,3828.28
8,45.0,-107.5,1,238.01814
8,45.0,-107.0,1,113.23855
8,45.0,-106.5,3,871.2412
8,45.0,-106.0,11,3713.4277
8,45.0,-105.0,1,68.24426
8,45.0,-104.5,1,52.572517
8,45.0,-103.0,2,430.65143
8,45.0,-98.5,1,32.594707
8,45.0,-97.5,1,44.1025
8,45.0,-81.5,1,34.553276
8,45.0,-78.5,1,28.58042
8,45.0,-74.5,1,33.20953
8,45.0,-72.0,1,27.158533
8,45.0,-71.0,1,29.428713
8,45.5,-123.5,1,230.7751
8,45.5,-122.0,3,670.5785
8,45.5,-121.0,1,63.641727
8,45.5,-120.5,6,3404.1323
8,45.5,-119.5,1,155.76028
8,45.5,-119.0,1,217.04149
8,45.5,-117.5,2,582.9707
8,45.5,-117.0,2,678.40454
8,45.5,-116.0,3,776.6167
8,45.5,-115.5,9,3023.3372
8,45.5,-115.0,12,2738.946
8,45.5,-114.5,4,842.40753
8,45.5,-114.0,13,7098.9556
8,45.5,-113.5,1,69.47164
8,45.5,-113.0,8,2273.7478
8,45.5,-112.0,8,4372.4014
8,45.5,-110.0,1,71.951515
8,45.5,-109.5,4,1885.7998
8,45.5,-109.0,5,2393.1697
8,45.5,-108.5,4,443.43314
8,45.5,-107.5,2,443.1764
8,45.5,-107.0,5,1183.069
8,45.5,-106.5,27,21915.338
8,45.5,-106.0,3,566.3311
8,45.5,-97.5,1,40.54436
8,45.5,-96.5,1,78.64178
8,45.5,-95.5,1,73.18958
8,45.5,-95.0,1,47.073433
8,45.5,-88.0,3,109.54338
8,45.5,-85.0,1,49.59097
8,45.5,-80.5,1,29.167208
8,45.5,-78.5,1,33.121986
8,45.5,-73.0,1,35.816605
8,45.5,-72.0,1,30.403639
8,46.0,-121.5,11,6871.0703
8,46.0,-118.5,2,338.76733
8,46.0,-118.0,1,259.02402
8,46.0,-117.5,6,1942.2142
8,46.0,-116.5,8,2951.95
8,46.0,-116.0,22,5745.174
8,46.0,-115.5,6,1663.9932
8,46.0,-115.0,14,4980.0625
8,46.0,-114.5,2,139.56564
8,46.0,-114.0,6,1945.4989
8,46.0,-113.5,1,71.43984
8,46.0,-110.5,4,5010.5537
8,46.0,-109.0,1,239.05733
8,46.0,-107.5,7,1711.5048
8,46.0,-107.0,5,1078.937
8,46.0,-106.5,14,11669.75
8,46.0,-106.0,2,352.90506
8,46.0,-105.5,1,936.1789
8,46.0,-101.5,9,1969.5791
8,46.0,-99.5,2,100.90344
8,46.0,-99.0,1,53.854816
8,46.0,-98.0,1,52.002903
8,46.0,-92.5,1,221.72902
8,46.0,-90.0,1,47.579903
8,46.0,-81.0,1,39.059135
8,46.0,-78.0,1,39.00775
8,46.0,-77.5,1,27.840528
8,46.0,-75.0,1,26.807032
8,46.0,-74.0,1,30.296162
8,46.0,-72.5,1,44.118538
8,46.0,-70.5,1,29.833658
8,46.5,-121.5,1,270.007
8,46.5,-121.0,1,339.4883
8,46.5,-120.0,4,3123.0652
8,46.5,-119.5,1,626.9637
8,46.5,-119.0,3,737.5342
8,46.5,-118.0,6,2477.587
8,46.5,-117.5,1,99.79702
8,46.5,-116.5,12,2083.6433
8,46.5,-116.0,6,1428.2229
8,46.5,-115.0,1,75.45541
8,46.5,-114.5,1,373.60504
8,46.5,-114.0,2,335.88916
8,46.5,-113.0,4,2757.0227
8,46.5,-111.5,12,6792.3833
8,46.5,-111.0,10,10328.002
8,46.5,-102.5,2,219.53662
8,46.5,-100.5,1,62.0705
8,46.5,-99.5,2,138.98819
8,46.5,-90.5,1,38.353123
8,46.5,-85.0,1,137.56773
8,46.5,-84.5,1,58.025223
8,46.5,-81.0,1,81.64053
8,46.5,-79.0,1,28.434847
8,46.5,-78.0,2,81.641335
8,46.5,-77.0,1,44.408264
8,46.5,-76.0,1,25.999458
8,47.0,-122.0,1,127.774
8,47.0,-121.5,16,9569.244
8,47.0,-121.0,18,11884.982
8,47.0,-120.0,9,4596.399
8,47.0,-119.0,5,1927.3118
8,47.0,-118.5,1,223.15607
8,47.0,-115.5,1,147.78056
8,47.0,-115.0,1,143.5065
8,47.0,-114.0,1,84.16885
8,47.0,-113.0,2,461.8074
8,47.0,-112.5,4,2165.3896
8,47.0,-112.0,4,4646.9385
8,47.0,-111.5,7,11940.347
8,47.0,-108.5,1,516.8554
8,47.0,-106.0,1,75.07399
8,47.0,-101.5,1,95.79977
8,47.0,-98.0,2,282.25125
8,47.0,-97.5,1,57.09362
8,47.0,-92.5,1,31.377583
8,47.0,-83.5,1,44.023636
8,47.0,-83.0,1,31.788124
8,47.0,-81.5,1,28.682339
8,47.0,-80.5,1,36.773376
8,47.0,-79.5,1,29.948578
8,47.0,-79.0,1,33.16693
8,47.0,-77.0,1,25.86827
8,47.0,-76.0,1,28.89576
8,47.0,-74.0,1,34.745777
8,47.0,-70.0,1,30.765917
8,47.0,-69.5,1,32.47509
8,47.0,-66.5,4,1257.0095
8,47.5,-123.0,4,1817.2727
8,47.5,-120.0,1,125.44789
8,47.5,-119.5,3,623.59937
8,47.5,-119.0,2,430.7088
8,47.5,-118.0,2,679.79065
8,47.5,-117.5,1,397.4155
8,47.5,-117.0,2,972.1997
8,47.5,-116.5,1,226.66998
8,47.5,-115.5,5,1216.2695
8,47.5,-115.0,4,907.7534
8,47.5,-114.5,5,2118.8755
8,47.5,-114.0,1,86.399414
8,47.5,-113.5,6,1445.6157
8,47.5,-113.0,10,1398.5507
8,47.5,-108.5,5,1284.0944
8,47.5,-96.5,1,45.072933
8,47.5,-96.0,2,132.67639
8,47.5,-94.5,1,33.128403
8,47.5,-92.5,2,126.429726
8,47.5,-91.5,15,6817.429
8,47.5,-82.5,1,34.322636
8,47.5,-81.5,1,27.43606
8,47.5,-81.0,1,84.69285
8,47.5,-80.5,1,37.04021
8,47.5,-77.5,1,37.58108
8,47.5,-77.0,2,66.25018
8,47.5,-71.0,1,36.173786
8,47.5,-67.5,1,33.34082
8,47.5,-66.5,4,924.7054
8,47.5,-66.0,3,1017.1212
8,48.0,-121.0,1,497.63483
8,48.0,-120.5,42,38209.676
8,48.0,-119.5,9,7937.0195
8,48.0,-119.0,3,1737.637
8,48.0,-118.5,4,1965.8425
8,48.0,-118.0,1,255.32185
8,48.0,-117.0,1,96.132805
8,48.0,-116.5,2,379.18594
8,48.0,-116.0,11,3441.1191
8,48.0,-115.5,2,164.59357
8,48.0,-115.0,2,142.69653
8,48.0,-114.5,10,5675.194
8,48.0,-114.0,2,324.92084
8,48.0,-113.5,15,6777.43
8,48.0,-112.5,1,110.12686
8,48.0,-111.0,1,136.1058
8,48.0,-110.0,1,168.46518
8,48.0,-108.5,2,276.79077
8,48.0,-106.0,1,127.0663
8,48.0,-104.5,1,100.63255
8,48.0,-102.0,1,62.43544
8,48.0,-95.5,1,42.731804
8,48.0,-93.5,1,34.06906
8,48.0,-91.5,2,152.82079
8,48.0,-91.0,2,659.4817
8,48.0,-86.0,1,39.99038
8,48.0,-84.0,2,106.31827
8,48.0,-83.5,1,41.422443
8,48.0,-82.0,1,39.588516
8,48.0,-81.0,2,67.71278
8,48.0,-79.0,2,67.26854
8,48.0,-78.5,1,91.45959
8,48.0,-77.5,1,31.055109
8,48.0,-77.0,2,58.99723
8,48.0,-76.5,1,27.339462
8,48.0,-76.0,1,29.057539
8,48.5,-121.0,4,720.1233
8,48.5,-120.5,21,25921.844
8,48.5,-120.0,2,975.6279
8,48.5,-118.0,1,186.25555
8,48.5,-117.0,1,95.17863
8,48.5,-116.5,3,740.18475
8,48.5,-116.0,14,3108.809
8,48.5,-115.5,13,3257.8745
8,48.5,-115.0,5,1224.0419
8,48.5,-114.0,13,6018.1035
8,48.5,-113.5,2,493.93597
8,48.5,-105.5,4,1413.0549
8,48.5,-105.0,3,358.24023
8,48.5,-99.0,2,159.64159
8,48.5,-98.0,1,119.20134
8,48.5,-97.5,1,49.33101
8,48.5,-96.5,1,44.187603
8,48.5,-95.5,5,2234.628
8,48.5,-92.0,7,1521.4686
8,48.5,-91.5,38,29738.252
8,48.5,-89.0,1,30.425268
8,48.5,-88.5,1,29.319279
8,48.5,-82.5,1,45.963562
8,48.5,-81.5,3,104.88208
8,48.5,-77.5,1,31.349447
8,48.5,-75.5,1,41.441673
8,49.0,-121.5,5,2069.6697
8,49.0,-121.0,6,3395.2053
8,49.0,-120.5,18,21333.465
8,49.0,-120.0,22,21781.67
8,49.0,-119.5,9,4893.991
8,49.0,-119.0,5,2108.2913
8,49.0,-118.5,1,261.94196
8,49.0,-118.0,1,321.48575
8,49.0,-117.5,1,82.993546
8,49.0,-117.0,13,7889.257
8,49.0,-116.5,1,173.97063
8,49.0,-116.0,2,180.92451
8,49.0,-115.5,7,2342.52
8,49.0,-115.0,3,1452.1611
8,49.0,-114.5,8,2347.8965
8,49.0,-105.5,1,92.98309
8,49.0,-97.0,1,75.32317
8,49.0,-96.5,1,101.50042
8,49.0,-96.0,13,3720.7153
8,49.0,-95.5,4,460.96313
8,49.0,-95.0,3,407.51447
8,49.0,-94.5,1,43.29696
8,49.0,-90.5,3,128.83223
8,49.0,-89.0,1,43.40812
8,49.0,-88.5,1,36.85078
8,49.0,-88.0,1,59.193558
8,49.0,-87.0,1,37.52842
8,49.0,-86.5,3,106.25987
8,49.0,-84.0,2,68.030594
8,49.0,-81.5,1,30.118755
8,49.0,-80.5,1,26.547068
8,49.0,-79.5,1,32.516315
8,49.0,-79.0,1,31.310173
8,49.0,-75.5,1,28.30546
8,49.0,-73.0,1,49.16402
8,49.5,-122.5,1,120.37544
8,49.5,-121.0,1,425.90717
8,49.5,-120.5,2,886.5687
8,49.5,-120.0,9,3228.3745
8,49.5,-118.5,1,105.3727
8,49.5,-118.0,3,1704.3064
8,49.5,-117.5,2,292.0332
8,49.5,-117.0,6,1301.093
8,49.5,-116.5,20,17237.496
8,49.5,-116.0,2,195.83665
8,49.5,-115.5,5,1830.7611
8,49.5,-115.0,8,3430.0986
8,49.5,-114.5,1,90.19582
8,49.5,-105.5,1,88.51604
8,49.5,-97.0,1,116.37281
8,49.5,-96.5,2,1062.0891
8,49.5,-91.5,2,87.72029
8,49.5,-91.0,2,83.61939
8,49.5,-90.5,1,44.630943
8,49.5,-89.5,1,38.38464
8,49.5,-88.5,1,24.964003
8,49.5,-87.0,2,80.58713
8,49.5,-86.5,1,33.86677
8,49.5,-86.0,2,63.955414
8,49.5,-82.0,1,49.616577
8,49.5,-79.5,3,550.28674
8,49.5,-77.0,1,31.701921
8,49.5,-75.0,1,31.5748
8,49.5,-68.0,1,51.91704
8,50.0,-121.5,6,2298.9106
8,50.0,-121.0,13,14332.339
8,50.0,-120.0,1,1831.9902
8,50.0,-119.5,10,10365.923
8,50.0,-117.5,3,2660.8315
8,50.0,-117.0,3,1818.6466
8,50.0,-115.5,6,2552.6082
8,50.0,-115.0,3,487.7799
8,50.0,-100.0,1,111.24462
8,50.0,-99.0,1,56.94645
8,50.0,-98.5,1,53.807983
8,50.0,-96.0,1,57.635845
8,50.0,-94.0,2,75.60402
8,50.0,-92.5,1,43.397213
8,50.0,-91.5,2,86.20096
8,50.0,-83.5,1,51.57334
8,50.0,-82.5,1,45.51644
8,50.0,-78.0,1,34.435135
8,50.0,-67.5,1,30.724607
9,25.0,-112.0,28,1132.152
9,25.0,-111.5,6,203.8031
9,25.0,-108.0,1,31.250977
9,25.0,-107.5,1,66.72122
9,25.0,-99.5,1,38.741463
9,25.0,-99.0,1,27.325243
9,25.0,-98.0,3,121.07477
9,25.5,-112.0,5,475.4757
9,25.5,-111.5,3,163.7538
9,25.5,-109.0,3,160.67346
9,25.5,-108.5,12,559.003
9,25.5,-108.0,8,569.1902
9,25.5,-105.5,1,41.329548
9,25.5,-100.0,2,118.41969
9,25.5,-99.5,1,32.44106
9,25.5,-99.0,4,181.83487
9,25.5,-98.0,7,396.18924
9,26.0,-112.0,1,49.465244
9,26.0,-111.5,8,685.4785
9,26.0,-109.5,4,177.51175
9,26.0,-109.0,7,513.9942
9,26.0,-108.0,3,157.23541
9,26.0,-99.0,2,59.823975
9,26.0,-98.5,7,328.14633
9,26.0,-98.0,3,213.82587
9,26.0,-80.5,1,66.62965
9,26.5,-111.5,1,79.3566
9,26.5,-109.0,3,201.1011
9,26.5,-101.0,1,50.68795
9,26.5,-100.0,1,51.534164
9,26.5,-99.0,4,156.79695
9,26.5,-98.5,1,30.09119
9,26.5,-98.0,2,79.70755
9,26.5,-97.5,7,611.6127
9,26.5,-81.0,4,164.80336
9,26.5,-78.5,9,1416.8046
9,27.0,-114.0,3,112.551636
9,27.0,-113.0,20,1014.5595
9,27.0,-112.5,1,47.292843
9,27.0,-112.0,24,1466.8279
9,27.0,-109.5,19,1378.1497
9,27.0,-109.0,1,34.654312
9,27.0,-106.0,2,107.531525
9,27.0,-101.5,1,34.736523
9,27.0,-98.5,1,47.607655
9,27.5,-114.0,76,14414.006
9,27.5,-113.5,11,386.66312
9,27.5,-113.0,1,57.405308
9,27.5,-112.5,2,128.36603
9,27.5,-110.5,5,369.12427
9,27.5,-110.0,16,1097.172
9,27.5,-105.0,1,60.417744
9,27.5,-103.0,1,33.442753
9,27.5,-101.5,1,45.71153
9,27.5,-101.0,2,87.65631
9,27.5,-100.5,1,18.169285
9,27.5,-98.0,2,76.68764
9,27.5,-97.5,4,263.1054
9,27.5,-81.5,2,107.98918
9,27.5,-81.0,1,29.71077
9,28.0,-114.0,3,332.1253
9,28.0,-113.5,2,78.0543
9,28.0,-113.0,10,398.364
9,28.0,-111.0,3,199.39658
9,28.0,-110.5,11,840.51636
9,28.0,-110.0,2,90.54591
9,28.0,-109.5,4,217.9865
9,28.0,-107.0,1,46.977154
9,28.0,-104.5,1,41.0419
9,28.0,-104.0,1,36.044426
9,28.0,-100.0,1,58.548115
9,28.0,-99.5,1,31.340132
9,28.0,-98.0,1,36.817284
9,28.0,-97.5,1,37.11613
9,28.0,-97.0,3,695.3303
9,28.0,-96.5,1,31.149881
9,28.0,-82.5,1,20.114782
9,28.0,-81.0,5,223.03563
9,28.5,-113.5,1,78.55938
9,28.5,-111.5,1,118.66153
9,28.5,-111.0,2,186.91574
9,28.5,-110.5,2,110.19853
9,28.5,-107.0,3,130.98494
9,28.5,-100.5,3,138.98346
9,28.5,-99.5,1,36.574783
9,28.5,-99.0,1,46.165627
9,28.5,-98.0,1,27.575838
9,28.5,-97.5,2,67.73958
9,28.5,-97.0,1,58.915
9,28.5,-96.5,2,170.73749
9,28.5,-82.0,2,67.34369
9,28.5,-80.5,1,33.821716
9,29.0,-114.0,1,35.74879
9,29.0,-113.5,1,73.37726
9,29.0,-112.5,4,290.2495
9,29.0,-112.0,3,185.25035
9,29.0,-111.5,6,388.94357
9,29.0,-111.0,3,241.90305
9,29.0,-110.5,1,60.7031
9,29.0,-105.5,1,61.038208
9,29.0,-103.5,1,42.161896
9,29.0,-102.0,1,41.33561
9,29.0,-100.5,1,33.37606
9,29.0,-99.5,3,128.99799
9,29.0,-99.0,3,150.80247
9,29.0,-96.5,2,80.02075
9,29.0,-95.0,1,59.37319
9,29.0,-82.0,1,26.40612
9,29.0,-81.5,2,95.06181
9,29.5,-115.0,1,51.68662
9,29.5,-114.0,1,53.35003
9,29.5,-112.5,3,171.79301
9,29.5,-112.0,1,37.099594
9,29.5,-111.5,4,198.11714
9,29.5,-110.5,2,117.20848
9,29.5,-110.0,1,59.609997
9,29.5,-100.0,3,116.36542
9,29.5,-99.0,1,44.977203
9,29.5,-98.0,1,60.680927
9,29.5,-97.5,1,37.90509
9,29.5,-96.0,4,397.56894
9,29.5,-95.0,1,67.3145
9,29.5,-94.5,5,343.3559
9,29.5,-94.0,5,664.74445
9,29.5,-91.0,1,84.174835
9,30.0,-114.5,4,290.688
9,30.0,-112.5,5,317.79736
9,30.0,-111.0,2,131.30293
9,30.0,-107.5,1,58.09389
9,30.0,-100.0,1,43.57962
9,30.0,-99.5,1,32.30452
9,30.0,-99.0,3,170.60884
9,30.0,-98.5,1,53.101116
9,30.0,-94.0,3,304.84457
9,30.0,-93.5,3,370.11737
9,30.0,-93.0,2,80.22748
9,30.0,-92.5,2,137.70546
9,30.0,-92.0,3,180.19763
9,30.0,-91.5,2,118.66105
9,30.0,-91.0,1,45.440716
9,30.0,-90.5,3,124.91642
9,30.0,-85.5,2,90.236465
9,30.0,-85.0,1,49.697777
9,30.0,-84.0,2,171.40004
9,30.0,-83.0,1,84.50424
9,30.5,-115.0,9,780.22253
9,30.5,-113.0,4,286.91623
9,30.5,-112.5,7,462.90082
9,30.5,-112.0,3,280.31738
9,30.5,-109.5,24,1532.157
9,30.5,-109.0,1,67.938446
9,30.5,-108.5,1,62.172974
9,30.5,-105.0,1,51.44391
9,30.5,-100.5,8,853.7495
9,30.5,-100.0,2,131.6967
9,30.5,-99.5,1,62.948128
9,30.5,-99.0,1,27.546482
9,30.5,-98.5,2,57.850163
9,30.5,-98.0,1,108.82536
9,30.5,-97.0,3,312.67902
9,30.5,-95.5,6,680.16064
9,30.5,-95.0,7,1505.2118
9,30.5,-94.5,4,364.44165
9,30.5,-94.0,10,643.0166
9,30.5,-93.5,4,195.41566
9,30.5,-93.0,5,311.74924
9,30.5,-92.5,2,286.7602
9,30.5,-92.0,1,18.98528
9,30.5,-91.5,10,627.95856
9,30.5,-91.0,3,107.50784
9,30.5,-90.5,5,484.00262
9,30.5,-90.0,2,79.36817
9,30.5,-86.5,2,50.419823
9,30.5,-86.0,1,27.099669
9,30.5,-85.5,2,225.50175
9,30.5,-85.0,4,211.7122
9,30.5,-84.5,9,577.27856
9,30.5,-84.0,1,88.20752
9,30.5,-83.5,2,82.367035
9,30.5,-83.0,2,68.10874
9,30.5,-82.5,1,65.03384
9,31.0,-116.0,8,1227.8545
9,31.0,-115.5,1,183.57866
9,31.0,-115.0,2,282.78912
9,31.0,-113.0,1,89.8272
9,31.0,-112.5,1,60.075928
9,31.0,-111.0,1,62.811634
9,31.0,-107.0,1,220.5611
9,31.0,-106.0,1,52.276653
9,31.0,-102.0,6,757.62683
9,31.0,-101.0,1,41.51774
9,31.0,-100.5,10,1169.4689
9,31.0,-100.0,8,595.19104
9,31.0,-99.5,5,218.92795
9,31.0,-99.0,5,385.8861
9,31.0,-98.5,2,116.11492
9,31.0,-98.0,4,320.602
9,31.0,-97.5,1,169.11195
9,31.0,-97.0,1,35.22414
9,31.0,-96.5,2,75.235054
9,31.0,-95.5,7,485.6154
9,31.0,-95.0,14,1545.4761
9,31.0,-94.5,3,158.25783
9,31.0,-94.0,2,167.30023
9,31.0,-93.5,6,465.1183
9,31.0,-93.0,12,736.5587
9,31.0,-92.5,12,1184.0874
9,31.0,-92.0,15,912.37213
9,31.0,-91.5,3,110.03504
9,31.0,-91.0,7,833.2305
9,31.0,-90.5,5,463.0266
9,31.0,-90.0,3,171.96237
9,31.0,-89.5,3,114.901726
9,31.0,-89.0,1,29.669922
9,31.0,-88.5,3,87.76645
9,31.0,-88.0,3,141.49635
9,31.0,-87.5,5,647.08344
9,31.0,-87.0,1,34.146774
9,31.0,-86.5,10,713.8281
9,31.0,-86.0,6,370.1859
9,31.0,-85.5,3,215.71838
9,31.0,-85.0,8,638.0364
9,31.0,-84.5,7,540.8987
9,31.0,-84.0,1,21.52776
9,31.0,-83.0,2,119.52274
9,31.0,-82.5,1,79.28642
9,31.5,-116.5,12,4278.762
9,31.5,-116.0,9,3299.0059
9,31.5,-115.5,6,580.16583
9,31.5,-115.0,3,163.79733
9,31.5,-113.5,2,140.64436
9,31.5,-113.0,1,56.763577
9,31.5,-112.5,15,2086.3257
9,31.5,-110.0,1,83.24193
9,31.5,-104.0,2,283.253
9,31.5,-102.0,6,304.77377
9,31.5,-101.0,8,1986.2375
9,31.5,-100.5,2,175.48065
9,31.5,-99.5,1,28.154964
9,31.5,-99.0,7,1399.2881
9,31.5,-98.5,4,341.11945
9,31.5,-98.0,1,26.018383
9,31.5,-97.0,3,146.95142
9,31.5,-96.5,1,48.26901
9,31.5,-96.0,1,60.440727
9,31.5,-95.0,2,102.6454
9,31.5,-94.5,3,617.1016
9,31.5,-94.0,11,1113.6862
9,31.5,-93.5,5,627.65137
9,31.5,-93.0,11,1262.9597
9,31.5,-92.5,3,244.5611
9,31.5,-92.0,5,234.17395
9,31.5,-91.5,9,657.97784
9,31.5,-91.0,2,238.96019
9,31.5,-90.5,2,81.69292
9,31.5,-90.0,4,250.11772
9,31.5,-89.5,2,53.07641
9,31.5,-89.0,2,46.677635
9,31.5,-88.5,8,306.4712
9,31.5,-88.0,3,97.785095
9,31.5,-87.5,5,780.5289
9,31.5,-87.0,14,1044.5457
9,31.5,-86.5,20,1749.2388
9,31.5,-86.0,15,1662.8866
9,31.5,-85.5,17,1230.2379
9,31.5,-85.0,18,1826.864
9,31.5,-84.5,6,279.25262
9,31.5,-84.0,4,138.86569
9,31.5,-83.5,4,239.95218
9,31.5,-83.0,4,125.05169
9,31.5,-82.5,4,168.04166
9,31.5,-82.0,4,210.57053
9,32.0,-116.5,4,1284.7805
9,32.0,-116.0,4,2536.9626
9,32.0,-115.5,31,4714.4766
9,32.0,-115.0,1,101.638084
9,32.0,-113.5,40,2778.3083
9,32.0,-113.0,1,38.88513
9,32.0,-112.5,1,48.11885
9,32.0,-111.5,1,64.56851
9,32.0,-107.0,1,37.95178
9,32.0,-103.5,1,72.05332
9,32.0,-102.0,10,523.0874
9,32.0,-101.0,1,67.42278
9,32.0,-99.5,7,753.832
9,32.0,-99.0,1,64.72951
9,32.0,-98.5,2,128.77658
9,32.0,-98.0,5,305.34058
9,32.0,-96.5,4,117.466675
9,32.0,-96.0,1,30.84068
9,32.0,-95.5,1,41.8074
9,32.0,-95.0,4,137.7103
9,32.0,-94.0,9,788.8268
9,32.0,-93.5,13,962.7672
9,32.0,-93.0,2,86.02359
9,32.0,-92.5,5,822.84467
9,32.0,-92.0,3,139.15053
9,32.0,-91.5,10,616.68665
9,32.0,-91.0,1,105.0602
9,32.0,-90.5,4,222.88678
9,32.0,-90.0,3,461.43338
9,32.0,-89.5,2,127.590485
9,32.0,-89.0,6,422.87567
9,32.0,-88.5,5,318.42487
9,32.0,-88.0,2,273.75748
9,32.0,-87.5,6,315.16147
9,32.0,-87.0,11,737.064
9,32.0,-86.5,10,577.34436
9,32.0,-86.0,10,795.5518
9,32.0,-85.5,28,2680.1245
9,32.0,-85.0,9,615.3641
9,32.0,-84.5,7,493.93268
9,32.0,-84.0,1,36.027054
9,32.0,-83.5,4,236.1864
9,32.0,-83.0,3,134.60297
9,32.0,-82.5,3,77.205765
9,32.0,-82.0,4,262.0418
9,32.0,-81.5,2,67.89198
9,32.5,-117.0,11,3498.289
9,32.5,-116.5,32,11978.4
9,32.5,-116.0,14,1129.1929
9,32.5,-115.5,11,1464.7056
9,32.5,-115.0,14,1044.1439
9,32.5,-114.5,2,125.10527
9,32.5,-114.0,1,62.06968
9,32.5,-104.5,1,50.245773
9,32.5,-100.5,1,30.919643
9,32.5,-100.0,1,42.516174
9,32.5,-99.5,1,44.963356
9,32.5,-99.0,2,163.84085
9,32.5,-98.5,2,295.8874
