date,lat_bin,lon_bin,n_flash_sampled,n_flash_est
2024-07-22,42.0,-108.0,1,90
2024-07-22,42.0,-106.0,1,90
2024-07-22,42.0,-102.5,5,450
2024-07-22,42.0,-102.0,3,270
2024-07-22,42.0,-101.5,3,270
2024-07-22,42.0,-101.0,2,180
2024-07-22,42.0,-99.5,4,360
2024-07-22,42.0,-94.5,1,90
2024-07-22,42.0,-94.0,6,540
2024-07-22,42.0,-93.5,8,720
2024-07-22,42.0,-93.0,2,180
2024-07-22,42.0,-91.0,2,180
2024-07-22,42.0,-90.5,4,360
2024-07-22,42.0,-90.0,1,90
2024-07-22,42.0,-89.5,1,90
2024-07-22,42.0,-89.0,1,90
2024-07-22,42.0,-84.0,1,90
2024-07-22,42.0,-78.0,2,180
2024-07-22,42.0,-77.5,4,360
2024-07-22,42.0,-77.0,5,450
2024-07-22,42.0,-76.5,10,900
2024-07-22,42.0,-76.0,6,540
2024-07-22,42.0,-75.5,4,360
2024-07-22,42.5,-120.5,2,180
2024-07-22,42.5,-119.0,1,90
2024-07-22,42.5,-103.0,2,180
2024-07-22,42.5,-102.5,2,180
2024-07-22,42.5,-93.5,1,90
2024-07-22,42.5,-92.0,1,90
2024-07-22,42.5,-91.5,1,90
2024-07-22,42.5,-85.0,1,90
2024-07-22,42.5,-84.5,2,180
2024-07-22,42.5,-84.0,3,270
2024-07-22,42.5,-76.0,1,90
2024-07-22,42.5,-75.5,2,180
2024-07-22,42.5,-75.0,1,90
2024-07-22,43.0,-121.0,1,90
2024-07-22,43.0,-116.0,1,90
2024-07-22,43.0,-97.5,1,90
2024-07-22,43.0,-96.5,1,90
2024-07-22,43.0,-95.5,1,90
2024-07-22,43.0,-91.5,4,360
2024-07-22,43.0,-91.0,1,90
2024-07-22,43.0,-90.5,3,270
2024-07-22,43.0,-85.0,1,90
2024-07-22,43.0,-84.5,4,360
2024-07-22,43.0,-84.0,1,90
2024-07-22,43.0,-83.5,1,90
2024-07-22,43.0,-75.5,1,90
2024-07-22,43.5,-121.5,1,90
2024-07-22,43.5,-118.5,1,90
2024-07-22,43.5,-116.5,2,180
2024-07-22,43.5,-116.0,1,90
2024-07-22,43.5,-110.5,1,90
2024-07-22,43.5,-109.5,1,90
2024-07-22,43.5,-103.5,2,180
2024-07-22,43.5,-97.5,3,270
2024-07-22,43.5,-96.0,2,180
2024-07-22,43.5,-95.5,3,270
2024-07-22,43.5,-91.5,1,90
2024-07-22,43.5,-85.0,1,90
2024-07-22,43.5,-84.5,1,90
2024-07-22,44.0,-119.0,1,90
2024-07-22,44.0,-115.0,2,180
2024-07-22,44.0,-111.0,1,90
2024-07-22,44.0,-96.5,2,180
2024-07-22,44.0,-85.0,3,270
2024-07-22,44.5,-97.0,2,180
2024-07-22,44.5,-96.5,1,90
2024-07-22,44.5,-94.0,4,360
2024-07-22,44.5,-93.5,5,450
2024-07-22,44.5,-89.0,2,180
2024-07-22,44.5,-84.5,1,90
2024-07-22,45.0,-117.0,2,180
2024-07-22,45.0,-116.5,2,180
2024-07-22,45.0,-97.5,1,90
2024-07-22,45.0,-95.0,1,90
2024-07-22,45.0,-94.0,9,810
2024-07-22,45.0,-93.5,14,1260
2024-07-22,45.0,-93.0,5,450
2024-07-22,45.0,-92.0,2,180
2024-07-22,45.0,-91.5,3,270
2024-07-22,45.0,-91.0,2,180
2024-07-22,45.0,-90.5,1,90
2024-07-22,45.0,-90.0,2,180
2024-07-22,45.0,-89.5,7,630
2024-07-22,45.5,-99.5,1,90
2024-07-22,45.5,-99.0,1,90
2024-07-22,45.5,-94.5,3,270
2024-07-22,45.5,-94.0,12,1080
2024-07-22,45.5,-93.5,5,450
2024-07-22,45.5,-93.0,1,90
2024-07-22,45.5,-92.5,2,180
2024-07-22,45.5,-92.0,6,540
2024-07-22,45.5,-91.5,4,360
2024-07-22,45.5,-91.0,6,540
2024-07-22,45.5,-90.5,7,630
2024-07-22,45.5,-90.0,2,180
2024-07-22,45.5,-89.5,1,90
2024-07-22,46.0,-113.5,2,180
2024-07-22,46.0,-113.0,1,90
2024-07-22,46.0,-112.5,1,90
2024-07-22,46.0,-99.5,1,90
2024-07-22,46.0,-98.0,1,90
2024-07-22,46.0,-94.0,4,360
2024-07-22,46.0,-93.5,1,90
2024-07-22,46.0,-93.0,2,180
2024-07-22,46.0,-92.5,8,720
2024-07-22,46.0,-92.0,5,450
2024-07-22,46.0,-91.5,11,990
2024-07-22,46.0,-91.0,12,1080
2024-07-22,46.5,-98.0,1,90
2024-07-22,46.5,-94.0,3,270
2024-07-22,46.5,-93.5,1,90
2024-07-22,46.5,-91.0,3,270
2024-07-22,47.0,-96.0,1,90
2024-07-22,47.0,-94.0,1,90
2024-07-22,47.0,-92.0,2,180
2024-07-22,47.5,-118.5,1,90
2024-07-22,47.5,-99.5,1,90
2024-07-22,48.0,-99.5,8,720
2024-07-22,48.0,-99.0,1,90
2024-07-22,48.0,-98.0,2,180
2024-07-22,48.0,-97.5,1,90
2024-07-22,48.0,-95.0,1,90
2024-07-22,48.5,-120.0,1,90
2024-07-22,48.5,-119.5,1,90
2024-07-22,48.5,-119.0,1,90
2024-07-22,48.5,-100.5,1,90
2024-07-22,48.5,-99.5,1,90
2024-07-22,48.5,-98.5,4,360
2024-07-22,48.5,-98.0,5,450
2024-07-22,48.5,-97.0,1,90
2024-07-22,48.5,-95.5,2,180
2024-07-22,48.5,-95.0,2,180
2024-07-22,49.0,-98.0,1,90
2024-07-22,49.0,-97.5,1,90
2024-07-22,49.0,-97.0,2,180
2024-07-22,49.0,-96.5,2,180
2024-07-22,49.0,-96.0,3,270
2024-07-22,49.0,-95.5,3,270
2024-07-22,49.0,-95.0,5,450
2024-07-22,49.5,-116.0,2,180
2024-07-22,49.5,-98.5,1,90
2024-07-22,49.5,-97.5,1,90
2024-07-22,49.5,-97.0,1,90
2024-07-22,49.5,-96.5,2,180
2024-07-22,49.5,-96.0,4,360
2024-07-22,49.5,-95.5,1,90
2024-07-22,49.5,-95.0,5,450
2024-07-22,49.5,-94.5,6,540
2024-07-22,49.5,-94.0,2,180
2024-07-22,50.0,-98.5,5,450
2024-07-22,50.0,-98.0,4,360
2024-07-22,50.0,-97.5,2,180
2024-07-22,50.0,-97.0,4,360
2024-07-22,50.0,-96.5,3,270
2024-07-22,50.0,-95.5,6,540
2024-07-22,50.0,-95.0,6,540
2024-07-22,50.0,-94.5,3,270
2024-07-22,50.0,-94.0,3,270
2024-07-22,50.0,-92.0,1,90
2024-07-22,50.5,-117.5,1,90
2024-07-22,50.5,-99.0,8,720
2024-07-22,50.5,-98.5,1,90
2024-07-22,50.5,-98.0,5,450
2024-07-22,50.5,-97.5,3,270
2024-07-22,50.5,-96.5,3,270
2024-07-22,50.5,-96.0,3,270
2024-07-22,50.5,-95.5,4,360
2024-07-22,51.0,-99.0,4,360
2024-07-22,51.0,-98.5,8,720
2024-07-22,51.0,-98.0,5,450
2024-07-22,51.0,-97.5,2,180
2024-07-22,51.0,-97.0,2,180
2024-07-22,51.0,-96.5,10,900
2024-07-22,51.0,-96.0,4,360
2024-07-22,51.0,-95.5,1,90
2024-07-22,51.0,-95.0,1,90
2024-07-22,51.5,-99.0,1,90
2024-07-22,51.5,-98.5,9,810
2024-07-22,51.5,-98.0,4,360
2024-07-22,51.5,-97.5,2,180
2024-07-22,51.5,-97.0,4,360
2024-07-22,51.5,-96.5,2,180
2024-07-22,52.0,-120.0,2,180
2024-07-22,52.0,-101.5,1,90
2024-07-22,52.0,-99.0,2,180
2024-07-22,52.0,-98.5,24,2160
2024-07-22,52.0,-98.0,4,360
2024-07-22,52.0,-97.5,5,450
2024-07-22,52.0,-97.0,5,450
2024-07-22,52.0,-96.5,1,90
2024-07-22,52.5,-100.0,1,90
2024-07-22,52.5,-98.5,1,90
2024-07-22,52.5,-98.0,2,180
2024-07-22,53.0,-99.0,1,90
2024-07-22,53.0,-98.5,5,450
2024-07-22,53.0,-98.0,2,180
2024-07-23,20.0,-106.0,3,270
2024-07-23,20.0,-105.0,1,90
2024-07-23,20.0,-104.5,6,540
2024-07-23,20.0,-103.5,1,90
2024-07-23,20.0,-102.5,4,360
2024-07-23,20.0,-102.0,1,90
2024-07-23,20.0,-101.5,2,180
2024-07-23,20.0,-101.0,1,90
2024-07-23,20.0,-100.0,1,90
2024-07-23,20.0,-99.5,3,270
2024-07-23,20.0,-99.0,2,180
2024-07-23,20.0,-95.0,1,90
2024-07-23,20.0,-94.5,3,270
2024-07-23,20.0,-91.0,2,180
2024-07-23,20.0,-77.5,4,360
2024-07-23,20.0,-77.0,6,540
2024-07-23,20.0,-76.5,9,810
2024-07-23,20.0,-76.0,18,1620
2024-07-23,20.0,-75.5,18,1620
2024-07-23,20.0,-75.0,2,180
2024-07-23,20.5,-106.0,2,180
2024-07-23,20.5,-105.5,5,450
2024-07-23,20.5,-105.0,6,540
2024-07-23,20.5,-104.5,12,1080
2024-07-23,20.5,-104.0,8,720
2024-07-23,20.5,-103.5,5,450
2024-07-23,20.5,-103.0,1,90
2024-07-23,20.5,-102.5,3,270
2024-07-23,20.5,-102.0,1,90
2024-07-23,20.5,-101.5,2,180
2024-07-23,20.5,-101.0,3,270
2024-07-23,20.5,-100.5,1,90
2024-07-23,20.5,-100.0,2,180
2024-07-23,20.5,-99.5,1,90
2024-07-23,20.5,-96.0,7,630
2024-07-23,20.5,-95.5,3,270
2024-07-23,20.5,-95.0,2,180
2024-07-23,20.5,-94.0,1,90
2024-07-23,20.5,-79.0,1,90
2024-07-23,20.5,-78.0,1,90
2024-07-23,20.5,-77.5,6,540
2024-07-23,20.5,-77.0,7,630
2024-07-23,20.5,-76.5,12,1080
2024-07-23,20.5,-76.0,8,720
2024-07-23,20.5,-75.5,2,180
2024-07-23,21.0,-106.0,4,360
2024-07-23,21.0,-105.5,40,3600
2024-07-23,21.0,-105.0,2,180
2024-07-23,21.0,-104.5,10,900
2024-07-23,21.0,-104.0,9,810
2024-07-23,21.0,-103.5,15,1350
2024-07-23,21.0,-103.0,13,1170
2024-07-23,21.0,-102.5,3,270
2024-07-23,21.0,-100.5,1,90
2024-07-23,21.0,-99.0,1,90
2024-07-23,21.0,-96.0,1,90
2024-07-23,21.0,-95.5,2,180
2024-07-23,21.0,-95.0,2,180
2024-07-23,21.0,-91.0,1,90
2024-07-23,21.0,-79.0,23,2070
2024-07-23,21.0,-78.5,4,360
2024-07-23,21.0,-78.0,2,180
2024-07-23,21.0,-77.5,2,180
2024-07-23,21.0,-77.0,5,450
2024-07-23,21.0,-76.5,3,270
2024-07-23,21.0,-76.0,1,90
2024-07-23,21.0,-74.5,1,90
2024-07-23,21.0,-74.0,1,90
2024-07-23,21.5,-106.0,1,90
2024-07-23,21.5,-105.5,21,1890
2024-07-23,21.5,-105.0,33,2970
2024-07-23,21.5,-104.5,7,630
2024-07-23,21.5,-104.0,5,450
2024-07-23,21.5,-103.5,11,990
2024-07-23,21.5,-103.0,2,180
2024-07-23,21.5,-102.5,3,270
2024-07-23,21.5,-102.0,1,90
2024-07-23,21.5,-101.0,1,90
2024-07-23,21.5,-99.0,1,90
2024-07-23,21.5,-95.5,1,90
2024-07-23,21.5,-85.5,1,90
2024-07-23,21.5,-85.0,4,360
2024-07-23,21.5,-81.0,2,180
2024-07-23,21.5,-80.5,14,1260
2024-07-23,21.5,-80.0,15,1350
2024-07-23,21.5,-77.0,1,90
2024-07-23,22.0,-106.0,3,270
2024-07-23,22.0,-105.5,35,3150
2024-07-23,22.0,-105.0,3,270
2024-07-23,22.0,-104.5,4,360
2024-07-23,22.0,-104.0,1,90
2024-07-23,22.0,-103.5,4,360
2024-07-23,22.0,-103.0,3,270
2024-07-23,22.0,-102.0,1,90
2024-07-23,22.0,-95.5,2,180
2024-07-23,22.0,-95.0,5,450
2024-07-23,22.0,-85.5,1,90
2024-07-23,22.0,-85.0,2,180
2024-07-23,22.0,-82.0,8,720
2024-07-23,22.0,-81.5,7,630
2024-07-23,22.0,-81.0,3,270
2024-07-23,22.0,-80.5,6,540
2024-07-23,22.0,-80.0,1,90
2024-07-23,22.0,-79.0,1,90
2024-07-23,22.0,-73.5,1,90
2024-07-23,22.5,-105.5,17,1530
2024-07-23,22.5,-105.0,13,1170
2024-07-23,22.5,-104.5,2,180
2024-07-23,22.5,-103.5,2,180
2024-07-23,22.5,-103.0,2,180
2024-07-23,22.5,-102.5,5,450
2024-07-23,22.5,-99.0,1,90
2024-07-23,22.5,-95.5,2,180
2024-07-23,22.5,-95.0,1,90
2024-07-23,22.5,-86.0,2,180
2024-07-23,22.5,-84.0,1,90
2024-07-23,22.5,-83.0,14,1260
2024-07-23,22.5,-82.5,11,990
2024-07-23,22.5,-82.0,1,90
2024-07-23,22.5,-81.5,2,180
2024-07-23,23.0,-106.0,5,450
2024-07-23,23.0,-105.5,2,180
2024-07-23,23.0,-104.5,5,450
2024-07-23,23.0,-104.0,1,90
2024-07-23,23.0,-103.0,3,270
2024-07-23,23.0,-102.5,1,90
2024-07-23,23.0,-100.5,1,90
2024-07-23,23.0,-100.0,2,180
2024-07-23,23.0,-95.0,1,90
2024-07-23,23.0,-86.5,3,270
2024-07-23,23.0,-86.0,2,180
2024-07-23,23.5,-106.5,13,1170
2024-07-23,23.5,-106.0,7,630
2024-07-23,23.5,-105.5,3,270
2024-07-23,23.5,-105.0,2,180
2024-07-23,23.5,-104.5,4,360
2024-07-23,23.5,-104.0,4,360
2024-07-23,23.5,-103.5,2,180
2024-07-23,23.5,-103.0,1,90
2024-07-23,23.5,-102.0,2,180
2024-07-23,23.5,-100.5,1,90
2024-07-23,23.5,-95.5,2,180
2024-07-23,23.5,-95.0,1,90
2024-07-23,23.5,-94.5,1,90
2024-07-23,24.0,-107.0,11,990
2024-07-23,24.0,-106.5,9,810
2024-07-23,24.0,-106.0,5,450
2024-07-23,24.0,-105.5,2,180
2024-07-23,24.0,-104.5,1,90
2024-07-23,24.0,-103.0,1,90
2024-07-23,24.0,-102.0,1,90
2024-07-23,24.0,-99.5,2,180
2024-07-23,24.0,-99.0,1,90
2024-07-23,24.0,-98.5,2,180
2024-07-23,24.0,-95.0,3,270
2024-07-23,24.0,-94.5,10,900
2024-07-23,24.0,-94.0,1,90
2024-07-23,24.0,-84.0,3,270
2024-07-23,24.0,-79.5,1,90
2024-07-23,24.0,-72.0,1,90
2024-07-23,24.0,-70.0,1,90
2024-07-23,24.0,-69.5,6,540
2024-07-23,24.5,-107.5,2,180
2024-07-23,24.5,-107.0,12,1080
2024-07-23,24.5,-106.5,9,810
2024-07-23,24.5,-106.0,3,270
2024-07-23,24.5,-105.0,1,90
2024-07-23,24.5,-99.5,1,90
2024-07-23,24.5,-99.0,1,90
2024-07-23,24.5,-94.5,1,90
2024-07-23,24.5,-94.0,2,180
2024-07-23,24.5,-93.5,1,90
2024-07-23,24.5,-90.0,1,90
2024-07-23,24.5,-86.5,5,450
2024-07-23,24.5,-85.5,1,90
2024-07-23,24.5,-84.5,2,180
2024-07-23,24.5,-84.0,1,90
2024-07-23,24.5,-83.5,2,180
2024-07-23,24.5,-83.0,4,360
2024-07-23,24.5,-82.5,2,180
2024-07-23,24.5,-81.5,4,360
2024-07-23,24.5,-70.5,1,90
2024-07-23,25.0,-108.0,2,180
2024-07-23,25.0,-107.5,3,270
2024-07-23,25.0,-107.0,6,540
2024-07-23,25.0,-106.5,3,270
2024-07-23,25.0,-94.5,1,90
2024-07-23,25.0,-94.0,1,90
2024-07-23,25.0,-93.5,2,180
2024-07-23,25.0,-93.0,2,180
2024-07-23,25.0,-92.5,2,180
2024-07-23,25.0,-87.0,1,90
2024-07-23,25.0,-86.5,2,180
2024-07-23,25.0,-85.0,4,360
2024-07-23,25.0,-84.0,6,540
2024-07-23,25.0,-83.5,2,180
2024-07-23,25.0,-83.0,1,90
2024-07-23,25.0,-82.5,5,450
2024-07-23,25.0,-81.5,2,180
2024-07-23,25.0,-79.5,1,90
2024-07-23,25.0,-74.0,1,90
2024-07-23,25.0,-73.5,1,90
2024-07-23,25.5,-108.5,6,540
2024-07-23,25.5,-108.0,1,90
2024-07-23,25.5,-107.5,3,270
2024-07-23,25.5,-107.0,6,540
2024-07-23,25.5,-106.0,3,270
2024-07-23,25.5,-105.5,1,90
2024-07-23,25.5,-104.5,1,90
2024-07-23,25.5,-98.5,1,90
2024-07-23,25.5,-94.0,1,90
2024-07-23,25.5,-92.5,3,270
2024-07-23,25.5,-92.0,1,90
2024-07-23,25.5,-89.5,2,180
2024-07-23,25.5,-87.0,2,180
2024-07-23,25.5,-85.5,2,180
2024-07-23,25.5,-85.0,3,270
2024-07-23,25.5,-84.0,2,180
2024-07-23,25.5,-83.5,7,630
2024-07-23,25.5,-83.0,5,450
2024-07-23,25.5,-82.5,3,270
2024-07-23,25.5,-82.0,1,90
2024-07-23,25.5,-81.5,13,1170
2024-07-23,25.5,-81.0,6,540
2024-07-23,26.0,-109.0,1,90
2024-07-23,26.0,-108.5,3,270
2024-07-23,26.0,-108.0,2,180
2024-07-23,26.0,-107.5,1,90
2024-07-23,26.0,-107.0,1,90
2024-07-23,26.0,-106.5,3,270
2024-07-23,26.0,-106.0,3,270
2024-07-23,26.0,-104.5,1,90
2024-07-23,26.0,-92.0,1,90
2024-07-23,26.0,-90.0,1,90
2024-07-23,26.0,-89.5,1,90
2024-07-23,26.0,-88.5,1,90
2024-07-23,26.0,-86.5,2,180
2024-07-23,26.0,-85.5,2,180
2024-07-23,26.0,-85.0,3,270
2024-07-23,26.0,-84.5,1,90
2024-07-23,26.0,-84.0,6,540
2024-07-23,26.0,-83.5,24,2160
2024-07-23,26.0,-83.0,7,630
2024-07-23,26.0,-82.5,4,360
2024-07-23,26.0,-82.0,2,180
2024-07-23,26.0,-81.5,7,630
2024-07-23,26.0,-81.0,15,1350
2024-07-23,26.0,-79.0,1,90
2024-07-23,26.0,-78.5,1,90
2024-07-23,26.0,-70.0,1,90
2024-07-23,26.5,-109.5,2,180
2024-07-23,26.5,-109.0,17,1530
2024-07-23,26.5,-108.5,10,900
2024-07-23,26.5,-108.0,1,90
2024-07-23,26.5,-107.0,1,90
2024-07-23,26.5,-106.5,1,90
2024-07-23,26.5,-106.0,2,180
2024-07-23,26.5,-105.5,2,180
2024-07-23,26.5,-103.0,1,90
2024-07-23,26.5,-101.5,1,90
2024-07-23,26.5,-98.5,2,180
2024-07-23,26.5,-98.0,1,90
2024-07-23,26.5,-96.5,1,90
2024-07-23,26.5,-95.5,1,90
2024-07-23,26.5,-95.0,1,90
2024-07-23,26.5,-92.0,2,180
2024-07-23,26.5,-91.5,1,90
2024-07-23,26.5,-90.5,1,90
2024-07-23,26.5,-90.0,1,90
2024-07-23,26.5,-89.5,1,90
2024-07-23,26.5,-87.0,1,90
2024-07-23,26.5,-85.5,2,180
2024-07-23,26.5,-85.0,6,540
2024-07-23,26.5,-84.5,10,900
2024-07-23,26.5,-84.0,1,90
2024-07-23,26.5,-83.5,2,180
2024-07-23,26.5,-83.0,2,180
2024-07-23,26.5,-82.5,6,540
2024-07-23,26.5,-82.0,3,270
2024-07-23,26.5,-81.5,1,90
2024-07-23,26.5,-81.0,9,810
2024-07-23,26.5,-80.5,1,90
2024-07-23,26.5,-79.5,1,90
2024-07-23,26.5,-79.0,1,90
2024-07-23,26.5,-78.5,2,180
2024-07-23,26.5,-70.0,1,90
2024-07-23,27.0,-110.5,1,90
2024-07-23,27.0,-109.0,3,270
2024-07-23,27.0,-108.5,4,360
2024-07-23,27.0,-108.0,2,180
2024-07-23,27.0,-106.5,1,90
2024-07-23,27.0,-104.5,1,90
2024-07-23,27.0,-103.5,1,90
2024-07-23,27.0,-103.0,1,90
2024-07-23,27.0,-102.5,1,90
2024-07-23,27.0,-102.0,1,90
2024-07-23,27.0,-98.5,1,90
2024-07-23,27.0,-94.0,1,90
2024-07-23,27.0,-92.5,1,90
2024-07-23,27.0,-92.0,2,180
2024-07-23,27.0,-91.5,2,180
2024-07-23,27.0,-91.0,6,540
2024-07-23,27.0,-90.5,2,180
2024-07-23,27.0,-90.0,1,90
2024-07-23,27.0,-89.5,7,630
2024-07-23,27.0,-89.0,1,90
2024-07-23,27.0,-87.0,2,180
2024-07-23,27.0,-86.5,1,90
2024-07-23,27.0,-84.5,3,270
2024-07-23,27.0,-83.5,3,270
2024-07-23,27.0,-83.0,2,180
2024-07-23,27.0,-82.5,8,720
2024-07-23,27.0,-82.0,1,90
2024-07-23,27.0,-81.0,1,90
2024-07-23,27.5,-110.5,1,90
2024-07-23,27.5,-110.0,1,90
2024-07-23,27.5,-109.5,18,1620
2024-07-23,27.5,-109.0,2,180
2024-07-23,27.5,-108.5,4,360
2024-07-23,27.5,-108.0,1,90
2024-07-23,27.5,-106.0,3,270
2024-07-23,27.5,-105.5,2,180
2024-07-23,27.5,-105.0,1,90
2024-07-23,27.5,-104.5,1,90
2024-07-23,27.5,-104.0,2,180
2024-07-23,27.5,-103.5,1,90
2024-07-23,27.5,-102.0,4,360
2024-07-23,27.5,-101.5,1,90
2024-07-23,27.5,-96.0,1,90
2024-07-23,27.5,-93.5,1,90
2024-07-23,27.5,-92.5,5,450
2024-07-23,27.5,-92.0,3,270
2024-07-23,27.5,-91.5,1,90
2024-07-23,27.5,-90.5,3,270
2024-07-23,27.5,-90.0,4,360
2024-07-23,27.5,-86.5,1,90
2024-07-23,27.5,-86.0,2,180
2024-07-23,27.5,-84.5,1,90
2024-07-23,27.5,-83.0,1,90
2024-07-23,27.5,-82.5,4,360
2024-07-23,27.5,-81.0,1,90
2024-07-23,27.5,-80.0,1,90
2024-07-23,27.5,-79.5,2,180
2024-07-23,28.0,-111.0,1,90
2024-07-23,28.0,-110.0,2,180
2024-07-23,28.0,-109.5,17,1530
2024-07-23,28.0,-109.0,5,450
2024-07-23,28.0,-108.5,2,180
2024-07-23,28.0,-107.5,1,90
2024-07-23,28.0,-107.0,2,180
2024-07-23,28.0,-106.5,8,720
2024-07-23,28.0,-106.0,4,360
2024-07-23,28.0,-105.5,3,270
2024-07-23,28.0,-103.5,1,90
2024-07-23,28.0,-102.5,1,90
2024-07-23,28.0,-102.0,2,180
2024-07-23,28.0,-101.5,4,360
2024-07-23,28.0,-101.0,1,90
2024-07-23,28.0,-98.0,2,180
2024-07-23,28.0,-97.5,5,450
2024-07-23,28.0,-96.5,1,90
2024-07-23,28.0,-93.5,4,360
2024-07-23,28.0,-92.5,1,90
2024-07-23,28.0,-92.0,2,180
2024-07-23,28.0,-91.5,1,90
2024-07-23,28.0,-91.0,1,90
2024-07-23,28.0,-83.0,6,540
2024-07-23,28.0,-82.5,21,1890
2024-07-23,28.0,-82.0,4,360
2024-07-23,28.0,-81.0,2,180
2024-07-23,28.0,-78.0,1,90
2024-07-23,28.5,-111.5,1,90
2024-07-23,28.5,-111.0,3,270
2024-07-23,28.5,-110.5,14,1260
2024-07-23,28.5,-110.0,4,360
2024-07-23,28.5,-109.5,1,90
2024-07-23,28.5,-107.0,1,90
2024-07-23,28.5,-106.5,4,360
2024-07-23,28.5,-105.5,1,90
2024-07-23,28.5,-103.5,2,180
2024-07-23,28.5,-99.0,1,90
2024-07-23,28.5,-98.0,2,180
2024-07-23,28.5,-97.5,3,270
2024-07-23,28.5,-94.0,1,90
2024-07-23,28.5,-92.0,1,90
2024-07-23,28.5,-91.5,2,180
2024-07-23,28.5,-91.0,5,450
2024-07-23,28.5,-90.5,1,90
2024-07-23,28.5,-90.0,2,180
2024-07-23,28.5,-89.5,3,270
2024-07-23,28.5,-83.5,2,180
2024-07-23,28.5,-83.0,3,270
2024-07-23,28.5,-82.5,15,1350
2024-07-23,28.5,-82.0,2,180
2024-07-23,28.5,-81.5,6,540
2024-07-23,28.5,-79.5,1,90
2024-07-23,29.0,-112.0,2,180
2024-07-23,29.0,-111.5,2,180
2024-07-23,29.0,-111.0,1,90
2024-07-23,29.0,-110.0,15,1350
2024-07-23,29.0,-109.5,1,90
2024-07-23,29.0,-105.5,1,90
2024-07-23,29.0,-104.0,1,90
2024-07-23,29.0,-100.5,2,180
2024-07-23,29.0,-100.0,5,450
2024-07-23,29.0,-99.5,7,630
2024-07-23,29.0,-99.0,2,180
2024-07-23,29.0,-98.0,2,180
2024-07-23,29.0,-97.5,3,270
2024-07-23,29.0,-97.0,4,360
2024-07-23,29.0,-95.0,1,90
2024-07-23,29.0,-94.0,1,90
2024-07-23,29.0,-93.0,1,90
2024-07-23,29.0,-92.0,1,90
2024-07-23,29.0,-91.5,3,270
2024-07-23,29.0,-91.0,2,180
2024-07-23,29.0,-90.0,2,180
2024-07-23,29.0,-88.5,1,90
2024-07-23,29.0,-87.5,2,180
2024-07-23,29.0,-83.5,1,90
2024-07-23,29.0,-83.0,6,540
2024-07-23,29.0,-82.5,9,810
2024-07-23,29.0,-82.0,8,720
2024-07-23,29.0,-79.5,3,270
2024-07-23,29.0,-78.5,1,90
2024-07-23,29.0,-78.0,1,90
2024-07-23,29.5,-112.5,1,90
2024-07-23,29.5,-112.0,3,270
2024-07-23,29.5,-110.5,1,90
2024-07-23,29.5,-110.0,1,90
2024-07-23,29.5,-101.0,8,720
2024-07-23,29.5,-100.5,16,1440
2024-07-23,29.5,-100.0,5,450
2024-07-23,29.5,-99.5,10,900
2024-07-23,29.5,-99.0,12,1080
2024-07-23,29.5,-98.5,18,1620
2024-07-23,29.5,-98.0,3,270
2024-07-23,29.5,-97.5,3,270
2024-07-23,29.5,-96.0,3,270
2024-07-23,29.5,-93.5,1,90
2024-07-23,29.5,-93.0,1,90
2024-07-23,29.5,-90.5,2,180
2024-07-23,29.5,-90.0,5,450
2024-07-23,29.5,-89.5,3,270
2024-07-23,29.5,-89.0,1,90
2024-07-23,29.5,-85.5,1,90
2024-07-23,29.5,-84.0,1,90
2024-07-23,29.5,-83.5,8,720
2024-07-23,29.5,-82.5,2,180
2024-07-23,29.5,-82.0,6,540
2024-07-23,29.5,-80.0,1,90
2024-07-23,29.5,-78.0,2,180
2024-07-23,30.0,-111.5,1,90
2024-07-23,30.0,-110.5,1,90
2024-07-23,30.0,-110.0,1,90
2024-07-23,30.0,-101.0,3,270
2024-07-23,30.0,-100.0,5,450
2024-07-23,30.0,-98.5,10,900
2024-07-23,30.0,-97.5,1,90
2024-07-23,30.0,-97.0,2,180
2024-07-23,30.0,-96.5,3,270
2024-07-23,30.0,-96.0,8,720
2024-07-23,30.0,-95.5,5,450
2024-07-23,30.0,-95.0,2,180
2024-07-23,30.0,-94.5,2,180
2024-07-23,30.0,-94.0,1,90
2024-07-23,30.0,-93.5,1,90
2024-07-23,30.0,-92.0,1,90
2024-07-23,30.0,-90.5,4,360
2024-07-23,30.0,-90.0,3,270
2024-07-23,30.0,-89.0,1,90
2024-07-23,30.0,-86.0,1,90
2024-07-23,30.0,-85.5,3,270
2024-07-23,30.0,-85.0,2,180
2024-07-23,30.0,-84.5,1,90
2024-07-23,30.0,-84.0,5,450
2024-07-23,30.0,-83.5,2,180
2024-07-23,30.0,-78.5,1,90
2024-07-23,30.5,-112.5,2,180
2024-07-23,30.5,-110.5,3,270
2024-07-23,30.5,-110.0,1,90
2024-07-23,30.5,-98.5,5,450
2024-07-23,30.5,-98.0,1,90
2024-07-23,30.5,-97.0,2,180
2024-07-23,30.5,-96.5,1,90
2024-07-23,30.5,-96.0,4,360
2024-07-23,30.5,-95.5,3,270
2024-07-23,30.5,-95.0,2,180
2024-07-23,30.5,-94.0,1,90
2024-07-23,30.5,-93.5,2,180
2024-07-23,30.5,-92.0,1,90
2024-07-23,30.5,-91.0,1,90
2024-07-23,30.5,-90.0,5,450
2024-07-23,30.5,-89.5,1,90
2024-07-23,30.5,-89.0,8,720
2024-07-23,30.5,-88.5,5,450
2024-07-23,30.5,-88.0,3,270
